,YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
118069,2015,1,8,4,DL,1519,N344NW,PBI,DTW,1330,1327.0,-3.0,15.0,1342.0,181.0,177.0,156.0,1086,1618.0,6.0,1631,1624.0,-7.0,0,0,,,,,,
4509230,2015,10,8,4,HA,325,N493HA,13830,12173,1745,1750.0,5.0,7.0,1757.0,37.0,38.0,22.0,100,1819.0,9.0,1822,1828.0,6.0,0,0,,,,,,
829860,2015,2,24,2,WN,2504,N7813P,LAS,SFO,1355,1355.0,0.0,9.0,1404.0,100.0,80.0,64.0,414,1508.0,7.0,1535,1515.0,-20.0,0,0,,,,,,
3993299,2015,9,5,6,WN,767,N8610A,DEN,SJC,1240,1239.0,-1.0,14.0,1253.0,155.0,152.0,133.0,948,1406.0,5.0,1415,1411.0,-4.0,0,0,,,,,,
1925028,2015,5,3,7,WN,3943,N499WN,DEN,STL,1155,1151.0,-4.0,13.0,1204.0,120.0,110.0,95.0,770,1439.0,2.0,1455,1441.0,-14.0,0,0,,,,,,
2911234,2015,7,2,4,UA,1660,N14219,SFO,DEN,939,946.0,7.0,11.0,957.0,153.0,142.0,124.0,967,1301.0,7.0,1312,1308.0,-4.0,0,0,,,,,,
3048628,2015,7,10,5,WN,4022,N792SW,PDX,PHX,1600,1558.0,-2.0,9.0,1607.0,155.0,152.0,135.0,1009,1822.0,8.0,1835,1830.0,-5.0,0,0,,,,,,
2689131,2015,6,19,5,OO,5602,N758SK,OMA,IAH,550,547.0,-3.0,14.0,601.0,135.0,139.0,116.0,781,757.0,9.0,805,806.0,1.0,0,0,,,,,,
3446591,2015,8,3,1,AA,1895,N948UW,PHL,AUS,929,939.0,10.0,25.0,1004.0,217.0,218.0,186.0,1430,1210.0,7.0,1206,1217.0,11.0,0,0,,,,,,
586533,2015,2,8,7,AA,1198,N3JAAA,FLL,DFW,1853,1852.0,-1.0,15.0,1907.0,202.0,185.0,156.0,1119,2043.0,14.0,2115,2057.0,-18.0,0,0,,,,,,
5636776,2015,12,20,7,DL,1927,N835MH,FLL,ATL,745,2320.0,935.0,29.0,2349.0,114.0,117.0,81.0,581,110.0,7.0,939,117.0,938.0,0,0,,3.0,0.0,935.0,0.0,0.0
3673404,2015,8,16,7,AA,2482,N3FLAA,DFW,AUS,1754,1755.0,1.0,12.0,1807.0,56.0,49.0,32.0,190,1839.0,5.0,1850,1844.0,-6.0,0,0,,,,,,
4594586,2015,10,14,3,WN,2908,N912WN,14107,14893,845,841.0,-4.0,14.0,855.0,125.0,109.0,92.0,647,1027.0,3.0,1050,1030.0,-20.0,0,0,,,,,,
795162,2015,2,22,7,EV,6107,N19966,IAH,DAL,1140,1143.0,3.0,24.0,1207.0,63.0,71.0,41.0,216,1248.0,6.0,1243,1254.0,11.0,0,0,,,,,,
1392782,2015,3,31,2,AS,895,N517AS,SAN,HNL,1100,1055.0,-5.0,10.0,1105.0,382.0,392.0,369.0,2614,1414.0,13.0,1422,1427.0,5.0,0,0,,,,,,
3989898,2015,9,5,6,UA,540,N834UA,SFO,IAH,845,838.0,-7.0,15.0,853.0,237.0,,,1635,1643.0,7.0,1442,1650.0,,1,0,,,,,,
3271058,2015,7,23,4,AA,138,N3BXAA,DFW,DCA,1850,1919.0,29.0,13.0,1932.0,190.0,164.0,148.0,1192,2300.0,3.0,2300,2303.0,3.0,0,0,,,,,,
702249,2015,2,16,1,WN,3056,N636WN,LAX,SFO,1200,1159.0,-1.0,10.0,1209.0,85.0,67.0,52.0,337,1301.0,5.0,1325,1306.0,-19.0,0,0,,,,,,
3701185,2015,8,18,2,AS,63,N760AS,SEA,SIT,1135,1134.0,-1.0,16.0,1150.0,138.0,140.0,120.0,861,1250.0,4.0,1253,1254.0,1.0,0,0,,,,,,
3172023,2015,7,17,5,WN,141,N8305E,LAS,RNO,2055,2107.0,12.0,13.0,2120.0,75.0,68.0,52.0,345,2212.0,3.0,2210,2215.0,5.0,0,0,,,,,,
5740241,2015,12,26,6,WN,6571,N8649A,MDW,SMF,2215,2221.0,6.0,6.0,2227.0,275.0,250.0,240.0,1790,27.0,4.0,50,31.0,-19.0,0,0,,,,,,
4909559,2015,11,3,2,UA,223,N76522,SFO,DEN,1047,1038.0,-9.0,13.0,1051.0,153.0,138.0,116.0,967,1347.0,9.0,1420,1356.0,-24.0,0,0,,,,,,
2365702,2015,5,30,6,WN,3307,N245WN,IND,MCO,1615,1627.0,12.0,9.0,1636.0,135.0,130.0,115.0,829,1831.0,6.0,1830,1837.0,7.0,0,0,,,,,,
2570226,2015,6,11,4,WN,1277,N246LV,DEN,TUS,2225,103.0,158.0,9.0,112.0,110.0,106.0,91.0,639,143.0,6.0,2315,149.0,154.0,0,0,,0.0,0.0,19.0,135.0,0.0
4605601,2015,10,14,3,WN,2065,N656SW,10693,13204,1945,1946.0,1.0,8.0,1954.0,100.0,94.0,80.0,616,2214.0,6.0,2225,2220.0,-5.0,0,0,,,,,,
5476060,2015,12,9,3,AA,2285,N3ETAA,MCO,JFK,1845,1847.0,2.0,38.0,1925.0,159.0,172.0,121.0,944,2126.0,13.0,2124,2139.0,15.0,0,0,,15.0,0.0,0.0,0.0,0.0
3289622,2015,7,24,5,WN,503,N410WN,SFO,SNA,1955,2005.0,10.0,21.0,2026.0,95.0,90.0,67.0,372,2133.0,2.0,2130,2135.0,5.0,0,0,,,,,,
3321744,2015,7,26,7,AA,1996,N538UW,CLT,PVD,2025,2023.0,-2.0,18.0,2041.0,118.0,119.0,96.0,683,2217.0,5.0,2223,2222.0,-1.0,0,0,,,,,,
5526789,2015,12,13,7,AA,1006,N874AA,MIA,BOS,920,917.0,-3.0,14.0,931.0,194.0,185.0,164.0,1258,1215.0,7.0,1234,1222.0,-12.0,0,0,,,,,,
3307987,2015,7,26,7,EV,3822,N14916,MYR,EWR,650,640.0,-10.0,13.0,653.0,112.0,121.0,92.0,550,825.0,16.0,842,841.0,-1.0,0,0,,,,,,
251371,2015,1,17,6,AA,2315,N573AA,ORD,DFW,954,950.0,-4.0,15.0,1005.0,151.0,150.0,121.0,802,1206.0,14.0,1225,1220.0,-5.0,0,0,,,,,,
810413,2015,2,23,1,WN,2943,N968WN,FLL,MCI,1040,1036.0,-4.0,17.0,1053.0,210.0,209.0,187.0,1242,1300.0,5.0,1310,1305.0,-5.0,0,0,,,,,,
2586790,2015,6,12,5,OO,5627,N790SK,ORD,MSN,2101,2216.0,75.0,26.0,2242.0,55.0,66.0,23.0,108,2305.0,17.0,2156,2322.0,86.0,0,0,,11.0,0.0,4.0,71.0,0.0
2243683,2015,5,22,5,DL,1278,N934DN,MSP,BUF,1916,1909.0,-7.0,18.0,1927.0,119.0,109.0,86.0,735,2153.0,5.0,2215,2158.0,-17.0,0,0,,,,,,
4060731,2015,9,10,4,WN,456,N8638A,AUS,PHX,725,726.0,1.0,8.0,734.0,145.0,139.0,123.0,872,737.0,8.0,750,745.0,-5.0,0,0,,,,,,
851490,2015,2,25,3,NK,407,N607NK,MCO,DFW,1935,1928.0,-7.0,16.0,1944.0,177.0,182.0,159.0,985,2123.0,7.0,2132,2130.0,-2.0,0,0,,,,,,
385681,2015,1,26,1,WN,3479,N396SW,SJC,ONT,1145,1141.0,-4.0,10.0,1151.0,70.0,76.0,63.0,333,1254.0,3.0,1255,1257.0,2.0,0,0,,,,,,
1100006,2015,3,13,5,UA,568,N454UA,ATL,EWR,1122,1116.0,-6.0,18.0,1134.0,132.0,124.0,98.0,746,1312.0,8.0,1334,1320.0,-14.0,0,0,,,,,,
880555,2015,2,27,5,US,735,N624AW,PHL,LAS,1555,1556.0,1.0,19.0,1615.0,336.0,325.0,300.0,2176,1815.0,6.0,1831,1821.0,-10.0,0,0,,,,,,
2403524,2015,6,2,2,DL,1345,N953DN,TUS,ATL,610,604.0,-6.0,10.0,614.0,208.0,200.0,185.0,1541,1219.0,5.0,1238,1224.0,-14.0,0,0,,,,,,
2409097,2015,6,2,2,EV,4192,N27152,IAH,TYR,1127,1302.0,95.0,18.0,1320.0,60.0,59.0,29.0,163,1349.0,12.0,1227,1401.0,94.0,0,0,,0.0,0.0,94.0,0.0,0.0
4919829,2015,11,3,2,DL,1792,N808DN,SAN,ATL,2230,2324.0,54.0,16.0,2340.0,237.0,228.0,207.0,1892,607.0,5.0,527,612.0,45.0,0,0,,0.0,0.0,0.0,0.0,45.0
2149526,2015,5,17,7,F9,1001,N228FR,PHL,MIA,1000,1003.0,3.0,28.0,1031.0,170.0,171.0,133.0,1013,1244.0,10.0,1250,1254.0,4.0,0,0,,,,,,
350297,2015,1,23,5,UA,1529,N69819,IAH,MSY,1925,1935.0,10.0,18.0,1953.0,70.0,76.0,48.0,305,2041.0,10.0,2035,2051.0,16.0,0,0,,6.0,0.0,10.0,0.0,0.0
5683090,2015,12,23,3,AA,2095,N725UW,BOS,CLT,500,455.0,-5.0,10.0,505.0,135.0,139.0,118.0,728,703.0,11.0,715,714.0,-1.0,0,0,,,,,,
145550,2015,1,10,6,DL,341,N6703D,SJU,ATL,945,939.0,-6.0,14.0,953.0,238.0,216.0,197.0,1547,1210.0,5.0,1243,1215.0,-28.0,0,0,,,,,,
2409077,2015,6,2,2,EV,4470,N16147,IAH,MOB,1125,1126.0,1.0,14.0,1140.0,81.0,82.0,63.0,427,1243.0,5.0,1246,1248.0,2.0,0,0,,,,,,
3706812,2015,8,18,2,OO,5328,N970SW,DEN,MKE,1715,1709.0,-6.0,11.0,1720.0,148.0,147.0,125.0,896,2025.0,11.0,2043,2036.0,-7.0,0,0,,,,,,
4054286,2015,9,9,3,DL,2453,N583NW,SFO,ATL,1654,1649.0,-5.0,14.0,1703.0,271.0,261.0,242.0,2139,5.0,5.0,25,10.0,-15.0,0,0,,,,,,
1232297,2015,3,21,6,OO,4576,N430SW,MSP,LAN,1305,1302.0,-3.0,22.0,1324.0,92.0,91.0,65.0,455,1529.0,4.0,1537,1533.0,-4.0,0,0,,,,,,
3420345,2015,8,1,6,MQ,3464,N600MQ,JFK,BWI,1600,1710.0,70.0,21.0,1731.0,91.0,66.0,39.0,184,1810.0,6.0,1731,1816.0,45.0,0,0,,0.0,0.0,45.0,0.0,0.0
549422,2015,2,6,5,WN,850,N8623F,BWI,MSY,845,841.0,-4.0,12.0,853.0,185.0,156.0,139.0,998,1012.0,5.0,1050,1017.0,-33.0,0,0,,,,,,
2361798,2015,5,30,6,WN,1178,N743SW,AUS,LBB,1145,1141.0,-4.0,8.0,1149.0,70.0,63.0,51.0,341,1240.0,4.0,1255,1244.0,-11.0,0,0,,,,,,
2938605,2015,7,4,6,AA,852,N578UW,SEA,CLT,25,36.0,11.0,17.0,53.0,297.0,294.0,264.0,2279,817.0,13.0,822,830.0,8.0,0,0,,,,,,
5024976,2015,11,10,2,UA,1644,N57868,IAH,MCO,1553,1547.0,-6.0,18.0,1605.0,137.0,129.0,103.0,854,1848.0,8.0,1910,1856.0,-14.0,0,0,,,,,,
4641451,2015,10,17,6,DL,1993,N328NW,12451,10397,625,621.0,-4.0,15.0,636.0,67.0,66.0,44.0,270,720.0,7.0,732,727.0,-5.0,0,0,,,,,,
2288230,2015,5,25,1,B6,1024,N942JB,LAX,JFK,2330,2326.0,-4.0,21.0,2347.0,328.0,323.0,299.0,2475,746.0,3.0,758,749.0,-9.0,0,0,,,,,,
3276893,2015,7,24,5,OO,3430,N171SY,SLC,PDX,730,729.0,-1.0,17.0,746.0,121.0,111.0,92.0,630,818.0,2.0,831,820.0,-11.0,0,0,,,,,,
397671,2015,1,27,2,DL,1169,N3744F,MIA,LAX,800,829.0,29.0,17.0,846.0,365.0,328.0,308.0,2342,1054.0,3.0,1105,1057.0,-8.0,0,0,,,,,,
4564674,2015,10,12,1,HA,328,N484HA,12173,13830,1122,1114.0,-8.0,11.0,1125.0,41.0,39.0,23.0,100,1148.0,5.0,1203,1153.0,-10.0,0,0,,,,,,
1853750,2015,4,28,2,WN,617,N761RR,DEN,MSP,2015,2010.0,-5.0,5.0,2015.0,115.0,106.0,97.0,680,2252.0,4.0,2310,2256.0,-14.0,0,0,,,,,,
4938473,2015,11,5,4,B6,111,N283JB,BOS,ORD,715,725.0,10.0,18.0,743.0,173.0,161.0,136.0,867,859.0,7.0,908,906.0,-2.0,0,0,,,,,,
4158156,2015,9,16,3,EV,4202,N14920,BRO,IAH,1331,1329.0,-2.0,12.0,1341.0,79.0,80.0,57.0,308,1438.0,11.0,1450,1449.0,-1.0,0,0,,,,,,
4076541,2015,9,11,5,VX,183,N839VA,EWR,SFO,730,726.0,-4.0,9.0,735.0,365.0,346.0,330.0,2565,1005.0,7.0,1035,1012.0,-23.0,0,0,,,,,,
3192500,2015,7,19,7,DL,1186,N927DN,ATL,LGA,945,952.0,7.0,16.0,1008.0,134.0,137.0,110.0,762,1158.0,11.0,1159,1209.0,10.0,0,0,,,,,,
5719897,2015,12,25,5,WN,3918,N466WN,LAS,HOU,1420,1419.0,-1.0,8.0,1427.0,175.0,161.0,145.0,1235,1852.0,8.0,1915,1900.0,-15.0,0,0,,,,,,
2765713,2015,6,23,2,AA,2389,N3GXAA,DFW,SNA,1530,1552.0,22.0,15.0,1607.0,191.0,173.0,152.0,1205,1639.0,6.0,1641,1645.0,4.0,0,0,,,,,,
3612524,2015,8,13,4,OO,5471,N975SW,RKS,DEN,600,559.0,-1.0,15.0,614.0,72.0,63.0,43.0,260,657.0,5.0,712,702.0,-10.0,0,0,,,,,,
856569,2015,2,26,4,AS,860,N566AS,HNL,SEA,830,837.0,7.0,24.0,901.0,350.0,354.0,319.0,2677,1620.0,11.0,1620,1631.0,11.0,0,0,,,,,,
396994,2015,1,27,2,OO,5299,N925SW,ORD,MKE,718,736.0,18.0,13.0,749.0,51.0,37.0,20.0,67,809.0,4.0,809,813.0,4.0,0,0,,,,,,
5042880,2015,11,11,3,OO,5759,N719SK,ORD,MLI,1737,1746.0,9.0,13.0,1759.0,52.0,85.0,66.0,139,1905.0,6.0,1829,1911.0,42.0,0,0,,33.0,0.0,9.0,0.0,0.0
4400621,2015,10,1,4,OO,6311,N915SW,14893,12892,1955,2030.0,35.0,20.0,2050.0,93.0,96.0,68.0,373,2158.0,8.0,2128,2206.0,38.0,0,0,,3.0,0.0,0.0,35.0,0.0
1592501,2015,4,12,7,DL,1971,N307DQ,ATL,CHS,1759,1757.0,-2.0,20.0,1817.0,73.0,66.0,42.0,259,1859.0,4.0,1912,1903.0,-9.0,0,0,,,,,,
5689321,2015,12,23,3,WN,288,N761RR,LAS,DSM,1135,1403.0,148.0,10.0,1413.0,170.0,163.0,148.0,1216,1841.0,5.0,1625,1846.0,141.0,0,0,,0.0,0.0,62.0,79.0,0.0
4708615,2015,10,21,3,WN,679,N956WN,14107,13198,1150,1149.0,-1.0,10.0,1159.0,150.0,142.0,127.0,1044,1606.0,5.0,1620,1611.0,-9.0,0,0,,,,,,
3021601,2015,7,9,4,DL,2193,N811DZ,MSP,SEA,656,655.0,-1.0,18.0,713.0,212.0,197.0,174.0,1399,807.0,5.0,828,812.0,-16.0,0,0,,,,,,
2202900,2015,5,20,3,AA,1553,N640AA,MIA,BOS,1250,1246.0,-4.0,11.0,1257.0,193.0,188.0,172.0,1258,1549.0,5.0,1603,1554.0,-9.0,0,0,,,,,,
3588275,2015,8,11,2,DL,1490,N362NW,DTW,LAS,1520,1516.0,-4.0,17.0,1533.0,259.0,251.0,226.0,1749,1619.0,8.0,1639,1627.0,-12.0,0,0,,,,,,
4693286,2015,10,20,2,UA,1651,N36469,13930,12892,1242,1245.0,3.0,36.0,1321.0,268.0,273.0,232.0,1744,1513.0,5.0,1510,1518.0,8.0,0,0,,,,,,
41546,2015,1,3,6,AS,457,N468AS,LAX,SEA,1650,1650.0,0.0,10.0,1700.0,163.0,165.0,147.0,954,1927.0,8.0,1933,1935.0,2.0,0,0,,,,,,
1164575,2015,3,17,2,US,413,N584UW,ATL,PHX,1140,1138.0,-2.0,14.0,1152.0,255.0,226.0,207.0,1587,1219.0,5.0,1255,1224.0,-31.0,0,0,,,,,,
3685071,2015,8,17,1,MQ,3291,N856MQ,DFW,PIA,1220,1235.0,15.0,17.0,1252.0,125.0,115.0,94.0,672,1426.0,4.0,1425,1430.0,5.0,0,0,,,,,,
1448429,2015,4,3,5,WN,962,N7735A,DAY,BWI,1610,1606.0,-4.0,10.0,1616.0,75.0,74.0,59.0,406,1715.0,5.0,1725,1720.0,-5.0,0,0,,,,,,
4488546,2015,10,7,3,OO,2954,N875AS,14107,11695,1340,1336.0,-4.0,35.0,1411.0,49.0,68.0,27.0,119,1438.0,6.0,1429,1444.0,15.0,0,0,,15.0,0.0,0.0,0.0,0.0
5113145,2015,11,16,1,WN,1417,N498WN,BWI,PVD,945,959.0,14.0,8.0,1007.0,70.0,65.0,53.0,327,1100.0,4.0,1055,1104.0,9.0,0,0,,,,,,
3219628,2015,7,20,1,F9,794,N902FR,PDX,DEN,1915,1903.0,-12.0,10.0,1913.0,144.0,145.0,126.0,991,2219.0,9.0,2239,2228.0,-11.0,0,0,,,,,,
3637970,2015,8,14,5,AA,433,N156UW,SFO,PHL,1335,1330.0,-5.0,21.0,1351.0,323.0,325.0,300.0,2521,2151.0,4.0,2158,2155.0,-3.0,0,0,,,,,,
3328132,2015,7,27,1,AS,851,N560AS,SEA,HNL,935,1000.0,25.0,20.0,1020.0,373.0,361.0,334.0,2677,1254.0,7.0,1248,1301.0,13.0,0,0,,,,,,
2939586,2015,7,4,6,AS,276,N585AS,PDX,SAN,635,632.0,-3.0,14.0,646.0,149.0,152.0,135.0,933,901.0,3.0,904,904.0,0.0,0,0,,,,,,
3251967,2015,7,22,3,EV,4872,N841AS,SCE,DTW,1710,1704.0,-6.0,14.0,1718.0,77.0,74.0,55.0,301,1813.0,5.0,1827,1818.0,-9.0,0,0,,,,,,
2151325,2015,5,17,7,MQ,3208,N654MQ,LEX,ORD,1148,1140.0,-8.0,11.0,1151.0,90.0,78.0,59.0,323,1150.0,8.0,1218,1158.0,-20.0,0,0,,,,,,
3639914,2015,8,14,5,WN,194,N482WN,BWI,ATL,1525,1526.0,1.0,14.0,1540.0,120.0,102.0,80.0,577,1700.0,8.0,1725,1708.0,-17.0,0,0,,,,,,
3656883,2015,8,15,6,WN,3453,N931WN,TPA,ATL,1635,1708.0,33.0,14.0,1722.0,100.0,84.0,61.0,406,1823.0,9.0,1815,1832.0,17.0,0,0,,0.0,0.0,0.0,11.0,6.0
2370209,2015,5,31,7,DL,2114,N337NW,COS,ATL,615,608.0,-7.0,19.0,627.0,173.0,170.0,145.0,1184,1052.0,6.0,1108,1058.0,-10.0,0,0,,,,,,
2038553,2015,5,10,7,WN,345,N701GS,LAS,SJC,1240,1237.0,-3.0,14.0,1251.0,85.0,80.0,59.0,386,1350.0,7.0,1405,1357.0,-8.0,0,0,,,,,,
3229710,2015,7,21,2,B6,362,N508JB,PBI,LGA,1210,1218.0,8.0,9.0,1227.0,165.0,155.0,139.0,1035,1446.0,7.0,1455,1453.0,-2.0,0,0,,,,,,
4773173,2015,10,25,7,AA,1091,N5DEAA,11298,13930,1451,1445.0,-6.0,14.0,1459.0,146.0,137.0,107.0,802,1646.0,16.0,1717,1702.0,-15.0,0,0,,,,,,
874719,2015,2,27,5,WN,210,N8635F,PHX,OMA,1005,1008.0,3.0,21.0,1029.0,155.0,148.0,122.0,1037,1331.0,5.0,1340,1336.0,-4.0,0,0,,,,,,
3291253,2015,7,24,5,EV,2692,N901EV,DFW,GRK,2205,2159.0,-6.0,21.0,2220.0,50.0,48.0,25.0,134,2245.0,2.0,2255,2247.0,-8.0,0,0,,,,,,
1304404,2015,3,25,3,WN,1970,N960WN,DEN,AUS,2040,2036.0,-4.0,17.0,2053.0,125.0,122.0,100.0,775,2333.0,5.0,2345,2338.0,-7.0,0,0,,,,,,
2380382,2015,5,31,7,DL,831,N970AT,MHT,DTW,1645,1653.0,8.0,28.0,1721.0,133.0,136.0,101.0,610,1902.0,7.0,1858,1909.0,11.0,0,0,,,,,,
4796836,2015,10,27,2,WN,355,N407WN,15304,10397,550,545.0,-5.0,11.0,556.0,95.0,85.0,65.0,406,701.0,9.0,725,710.0,-15.0,0,0,,,,,,
2071212,2015,5,12,2,WN,4297,N465WN,PDX,SJC,1140,1134.0,-6.0,6.0,1140.0,100.0,90.0,82.0,569,1302.0,2.0,1320,1304.0,-16.0,0,0,,,,,,
2472740,2015,6,6,6,WN,1677,N245WN,MCI,TPA,735,734.0,-1.0,7.0,741.0,155.0,143.0,129.0,1048,1050.0,7.0,1110,1057.0,-13.0,0,0,,,,,,
2980232,2015,7,6,1,EV,5119,N710EV,RDU,LGA,1700,1658.0,-2.0,32.0,1730.0,107.0,110.0,69.0,431,1839.0,9.0,1847,1848.0,1.0,0,0,,,,,,
5075510,2015,11,13,5,AA,1519,N3LCAA,SEA,ORD,1715,1704.0,-11.0,9.0,1713.0,239.0,211.0,193.0,1721,2226.0,9.0,2314,2235.0,-39.0,0,0,,,,,,
4319666,2015,9,26,6,WN,4737,N8639B,DEN,MSP,1855,1848.0,-7.0,14.0,1902.0,110.0,109.0,91.0,680,2133.0,4.0,2145,2137.0,-8.0,0,0,,,,,,
1648730,2015,4,16,4,AA,94,N3DYAA,SAN,JFK,745,741.0,-4.0,17.0,758.0,330.0,309.0,284.0,2446,1542.0,8.0,1615,1550.0,-25.0,0,0,,,,,,
2349170,2015,5,29,5,DL,1905,N592NW,DTW,MCO,1507,1507.0,0.0,13.0,1520.0,151.0,146.0,126.0,957,1726.0,7.0,1738,1733.0,-5.0,0,0,,,,,,
4600826,2015,10,14,3,EV,2812,N624AE,15411,11298,1500,1449.0,-11.0,17.0,1506.0,60.0,66.0,28.0,102,1534.0,21.0,1600,1555.0,-5.0,0,0,,,,,,
3264019,2015,7,23,4,WN,4429,N253WN,SAT,HOU,1155,1151.0,-4.0,13.0,1204.0,55.0,51.0,33.0,192,1237.0,5.0,1250,1242.0,-8.0,0,0,,,,,,
902730,2015,3,1,7,OO,6517,N713SK,TUS,LAX,954,952.0,-2.0,9.0,1001.0,101.0,93.0,76.0,451,1017.0,8.0,1035,1025.0,-10.0,0,0,,,,,,
749102,2015,2,19,4,EV,5721,N833AS,PIT,IAD,1018,1019.0,1.0,10.0,1029.0,67.0,55.0,36.0,182,1105.0,9.0,1125,1114.0,-11.0,0,0,,,,,,
1771619,2015,4,23,4,UA,1574,N14704,PHL,IAH,1737,1751.0,14.0,17.0,1808.0,216.0,213.0,192.0,1325,2020.0,4.0,2013,2024.0,11.0,0,0,,,,,,
5422920,2015,12,6,7,DL,1752,N931DL,SAV,ATL,1300,1255.0,-5.0,14.0,1309.0,77.0,64.0,41.0,214,1350.0,9.0,1417,1359.0,-18.0,0,0,,,,,,
2623290,2015,6,15,1,OO,4753,N625CA,SLC,ONT,845,841.0,-4.0,19.0,900.0,112.0,106.0,82.0,558,922.0,5.0,937,927.0,-10.0,0,0,,,,,,
3388873,2015,7,30,4,AA,1751,N708UW,PHL,RSW,1810,1929.0,79.0,24.0,1953.0,185.0,166.0,138.0,993,2211.0,4.0,2115,2215.0,60.0,0,0,,0.0,0.0,0.0,60.0,0.0
4533101,2015,10,10,6,B6,116,N306JB,12478,15096,910,909.0,-1.0,21.0,930.0,71.0,72.0,48.0,209,1018.0,3.0,1021,1021.0,0.0,0,0,,,,,,
1968732,2015,5,6,3,UA,1709,N75425,SFO,ORD,600,559.0,-1.0,22.0,621.0,259.0,261.0,228.0,1846,1209.0,11.0,1219,1220.0,1.0,0,0,,,,,,
1801077,2015,4,25,6,US,521,N573UW,DEN,PHX,1455,1446.0,-9.0,33.0,1519.0,110.0,126.0,88.0,602,1547.0,5.0,1545,1552.0,7.0,0,0,,,,,,
3292546,2015,7,25,6,DL,1937,N830DN,BWI,DTW,605,604.0,-1.0,24.0,628.0,90.0,98.0,65.0,409,733.0,9.0,735,742.0,7.0,0,0,,,,,,
3186093,2015,7,18,6,MQ,3669,N632MQ,FWA,ORD,1913,,,,,62.0,,,157,,,1915,,,0,1,C,,,,,
3335843,2015,7,27,1,NK,731,N626NK,ORD,LAX,1706,1724.0,18.0,14.0,1738.0,259.0,259.0,237.0,1744,1935.0,8.0,1925,1943.0,18.0,0,0,,0.0,0.0,18.0,0.0,0.0
161735,2015,1,11,7,AA,1697,N019AA,MIA,STL,1400,1404.0,4.0,29.0,1433.0,177.0,193.0,158.0,1068,1611.0,6.0,1557,1617.0,20.0,0,0,,20.0,0.0,0.0,0.0,0.0
4083551,2015,9,11,5,AA,1855,N121UW,CLT,MSP,1450,1502.0,12.0,18.0,1520.0,169.0,156.0,134.0,930,1634.0,4.0,1639,1638.0,-1.0,0,0,,,,,,
368371,2015,1,25,7,OO,4517,N430SW,OMA,DTW,1017,1019.0,2.0,14.0,1033.0,118.0,120.0,100.0,651,1313.0,6.0,1315,1319.0,4.0,0,0,,,,,,
4841838,2015,10,29,4,UA,337,N37456,13495,12892,1919,1909.0,-10.0,8.0,1917.0,271.0,244.0,230.0,1670,2107.0,6.0,2150,2113.0,-37.0,0,0,,,,,,
3310329,2015,7,26,7,AA,206,N5EUAA,DFW,MIA,905,901.0,-4.0,26.0,927.0,182.0,195.0,160.0,1121,1307.0,9.0,1307,1316.0,9.0,0,0,,,,,,
4506637,2015,10,8,4,OO,4526,N8968E,13487,13029,1515,1513.0,-2.0,23.0,1536.0,78.0,82.0,55.0,331,1631.0,4.0,1633,1635.0,2.0,0,0,,,,,,
5496361,2015,12,11,5,HA,332,N490HA,HNL,ITO,638,636.0,-2.0,11.0,647.0,53.0,55.0,38.0,216,725.0,6.0,731,731.0,0.0,0,0,,,,,,
4211990,2015,9,20,7,AS,406,N713AS,PDX,SJC,600,558.0,-2.0,18.0,616.0,103.0,105.0,83.0,569,739.0,4.0,743,743.0,0.0,0,0,,,,,,
5306583,2015,11,29,7,EV,5793,N14204,LIT,ORD,620,621.0,1.0,19.0,640.0,114.0,108.0,77.0,552,757.0,12.0,814,809.0,-5.0,0,0,,,,,,
157222,2015,1,11,7,AA,1538,N561AA,ORD,TUS,920,916.0,-4.0,12.0,928.0,231.0,221.0,196.0,1437,1144.0,13.0,1211,1157.0,-14.0,0,0,,,,,,
825005,2015,2,24,2,WN,3232,N7815L,OAK,BOI,900,857.0,-3.0,13.0,910.0,90.0,87.0,71.0,511,1121.0,3.0,1130,1124.0,-6.0,0,0,,,,,,
3052444,2015,7,10,5,DL,1789,N378DA,JAX,ATL,1945,1943.0,-2.0,11.0,1954.0,82.0,77.0,41.0,270,2035.0,25.0,2107,2100.0,-7.0,0,0,,,,,,
3541588,2015,8,8,6,AS,19,N468AS,MCO,SEA,1855,1845.0,-10.0,17.0,1902.0,360.0,364.0,343.0,2554,2145.0,4.0,2155,2149.0,-6.0,0,0,,,,,,
2564270,2015,6,11,4,DL,313,N334NB,PBI,LGA,1554,1549.0,-5.0,15.0,1604.0,176.0,184.0,145.0,1035,1829.0,24.0,1850,1853.0,3.0,0,0,,,,,,
1954621,2015,5,5,2,WN,2431,N939WN,BUR,OAK,800,814.0,14.0,23.0,837.0,70.0,79.0,50.0,325,927.0,6.0,910,933.0,23.0,0,0,,9.0,0.0,12.0,2.0,0.0
